generator,mode,rho,n,feature_idx,label,feat_type,is_true_pair,S_dir,lynn_metric
linear,uniform,0.5,15,317,x_10*x_31,PRODUCT,False,0.16999569535255432,0.7212627046852381
linear,uniform,0.5,16,12,x_12,LINEAR,False,0.16403189301490784,0.7310413883744923
linear,uniform,0.5,17,17,x_17,LINEAR,False,0.1601998656988144,0.7373246588269879
linear,uniform,0.5,18,114,x_2*x_24*,PRODUCT,True,0.15949305891990662,0.7384835905837851
linear,uniform,0.5,19,389,x_14*x_29,PRODUCT,False,0.15776532888412476,0.7413165023008093
linear,uniform,0.5,20,417,x_16*x_26,PRODUCT,False,0.15709398686885834,0.7424172834539934
linear,uniform,0.5,21,248,x_7*x_28,PRODUCT,False,0.1553388386964798,0.7452951519401974
linear,uniform,0.5,22,327,x_11*x_21,PRODUCT,False,0.15467114746570587,0.746389947001833
linear,uniform,0.5,23,153,x_4*x_8,PRODUCT,False,0.15324603021144867,0.7487266728120615
linear,uniform,0.5,24,211,x_6*x_15*,PRODUCT,True,0.15263678133487701,0.7497256415428694
linear,uniform,0.5,25,79,x_1*x_18,PRODUCT,False,0.15133965015411377,0.7518525120865297
linear,uniform,0.5,26,193,x_5*x_22,PRODUCT,False,0.15080437064170837,0.7527301952726589
linear,uniform,0.5,27,511,x_25*x_30,PRODUCT,False,0.14970190823078156,0.7545378727551424
linear,uniform,0.5,28,19,x_19,LINEAR,False,0.14918771386146545,0.7553809832084513
linear,uniform,0.5,29,20,x_20,LINEAR,False,0.14787507057189941,0.7575332885329356
linear,uniform,0.5,30,64,x_1*x_3,PRODUCT,False,0.1473854035139084,0.7583361822242498
linear,uniform,0.5,31,9,x_9,LINEAR,False,0.14626769721508026,0.7601688546930763
linear,uniform,0.5,32,3,x_3,LINEAR,False,0.14525917172431946,0.7618225063750653
linear,uniform,0.5,33,27,x_27,LINEAR,False,0.14480921626091003,0.762560286050149
linear,uniform,0.5,34,0,x_0,LINEAR,False,0.14332377910614014,0.7649959167525732
linear,uniform,0.5,35,18,x_18,LINEAR,False,0.14285048842430115,0.7657719585475132
linear,uniform,0.5,36,15,x_15,LINEAR,False,0.14217647910118103,0.7668771132124818
linear,uniform,0.5,37,6,x_6,LINEAR,False,0.14141817390918732,0.7681204855096514
linear,uniform,0.5,38,1,x_1,LINEAR,False,0.14066044986248016,0.7693629049187788
linear,uniform,0.5,39,499,x_23*x_31*,PRODUCT,True,0.14027570188045502,0.7699937656689
linear,uniform,0.5,40,299,x_10*x_13,PRODUCT,False,0.1391633301973343,0.7718176911141578
linear,uniform,0.5,41,250,x_7*x_30,PRODUCT,False,0.13881538808345795,0.7723882022882604
linear,uniform,0.5,42,199,x_5*x_28*,PRODUCT,True,0.13821831345558167,0.7733672092362314
linear,uniform,0.5,43,413,x_16*x_22,PRODUCT,False,0.13781636953353882,0.774026265699197
linear,uniform,0.5,44,507,x_25*x_26,PRODUCT,False,0.13723301887512207,0.7749827698295513
linear,uniform,0.5,45,159,x_4*x_14,PRODUCT,False,0.13693208992481232,0.7754761948043266
linear,uniform,0.5,46,330,x_11*x_24,PRODUCT,False,0.13636526465415955,0.7764056027080394
linear,uniform,0.5,47,29,x_29,LINEAR,False,0.13598322868347168,0.7770320166472962
linear,uniform,0.5,48,2,x_2,LINEAR,False,0.13521279394626617,0.7782952774282226
linear,uniform,0.5,49,381,x_14*x_21,PRODUCT,False,0.13480472564697266,0.7789643758651735
linear,uniform,0.5,50,8,x_8,LINEAR,False,0.13426432013511658,0.7798504640124972
linear,uniform,0.5,51,4,x_4,LINEAR,False,0.13375644385814667,0.7806832148624734
linear,uniform,0.5,52,23,x_23,LINEAR,False,0.13343271613121033,0.7812140223681427
linear,uniform,0.5,53,13,x_13,LINEAR,False,0.13253338634967804,0.7826886288302679
linear,uniform,0.5,54,10,x_10,LINEAR,False,0.13210204243659973,0.7833958916549681
linear,uniform,0.5,55,31,x_31,LINEAR,False,0.13137373328208923,0.7845900802693341
linear,uniform,0.5,56,11,x_11,LINEAR,False,0.13093362748622894,0.7853117097137505
linear,uniform,0.5,57,24,x_24,LINEAR,False,0.130218505859375,0.786484275099462
linear,uniform,0.5,58,21,x_21,LINEAR,False,0.1296306848526001,0.7874481091378347
linear,uniform,0.5,59,14,x_14,LINEAR,False,0.12880614399909973,0.7888000862388111
linear,uniform,0.5,60,5,x_5,LINEAR,False,0.1285528987646103,0.7892153255280564
linear,uniform,0.5,61,30,x_30,LINEAR,False,0.12791845202445984,0.7902556105070615
linear,uniform,0.5,62,28,x_28,LINEAR,False,0.1275133490562439,0.7909198467716935
linear,uniform,0.5,63,7,x_7,LINEAR,False,0.1268826574087143,0.7919539746279632
linear,uniform,0.5,64,16,x_16,LINEAR,False,0.12648066878318787,0.792613104390009
linear,uniform,0.5,65,26,x_26,LINEAR,False,0.12585416436195374,0.7936403665657681
linear,uniform,0.5,66,25,x_25,LINEAR,False,0.12533234059810638,0.7944959867287618
linear,uniform,0.5,67,22,x_22,LINEAR,False,0.12448623776435852,0.7958833184194138
linear,uniform,0.5,68,370,x_13*x_27,PRODUCT,False,0.12443950772285461,0.7959599403912333
linear,uniform,0.5,69,252,x_8*x_9,PRODUCT,False,0.12440025061368942,0.7960243092001487
linear,uniform,0.5,70,491,x_22*x_31*,PRODUCT,True,0.12436448782682419,0.7960829484642963
linear,uniform,0.5,71,97,x_2*x_7,PRODUCT,False,0.12433066219091415,0.7961384114349692
linear,uniform,0.5,72,338,x_12*x_13,PRODUCT,False,0.12430081516504288,0.7961873507875058
linear,uniform,0.5,73,256,x_8*x_13,PRODUCT,False,0.1242724359035492,0.7962338834869096
linear,uniform,0.5,74,519,x_27*x_29,PRODUCT,False,0.1242455467581749,0.7962779728836406
linear,uniform,0.5,75,118,x_2*x_28*,PRODUCT,True,0.12422279268503189,0.7963152821154544
linear,uniform,0.5,76,403,x_15*x_27,PRODUCT,False,0.1242012307047844,0.7963506367051301
linear,uniform,0.5,77,456,x_19*x_26,PRODUCT,False,0.12418097257614136,0.7963838534049671
linear,uniform,0.5,78,144,x_3*x_26,PRODUCT,False,0.12416057288646698,0.7964173022185579
linear,uniform,0.5,79,237,x_7*x_17,PRODUCT,False,0.12413999438285828,0.7964510442284696
linear,uniform,0.5,80,240,x_7*x_20,PRODUCT,False,0.12411999702453613,0.7964838333503387
linear,uniform,0.5,81,88,x_1*x_27,PRODUCT,False,0.12410081923007965,0.7965152786557379
linear,uniform,0.5,82,129,x_3*x_11,PRODUCT,False,0.12408231198787689,0.7965456244749343
linear,uniform,0.5,83,49,x_0*x_18*,PRODUCT,True,0.1240650936961174,0.7965738568373186
linear,uniform,0.5,84,378,x_14*x_18,PRODUCT,False,0.12404242157936096,0.7966110316874856
linear,uniform,0.5,85,447,x_18*x_29,PRODUCT,False,0.12402331829071045,0.796642354827751
linear,uniform,0.5,86,318,x_11*x_12,PRODUCT,False,0.12400779128074646,0.7966678140416018
linear,uniform,0.5,87,333,x_11*x_27,PRODUCT,False,0.12399192899465561,0.796693822998554
linear,uniform,0.5,88,101,x_2*x_11,PRODUCT,False,0.12397538125514984,0.7967209558747356
linear,uniform,0.5,89,33,x_0*x_2,PRODUCT,False,0.12395825237035751,0.7967490416389597
linear,uniform,0.5,90,165,x_4*x_20,PRODUCT,False,0.12394298613071442,0.7967740732748426
linear,uniform,0.5,91,177,x_5*x_6,PRODUCT,False,0.12392784655094147,0.7967988972299984
linear,uniform,0.5,92,283,x_9*x_18,PRODUCT,False,0.12391423434019089,0.7968212167999146
linear,uniform,0.5,93,459,x_19*x_29*,PRODUCT,True,0.12390051782131195,0.796843707401018
linear,uniform,0.5,94,44,x_0*x_13,PRODUCT,False,0.1238868311047554,0.7968661491360677
linear,uniform,0.5,95,203,x_6*x_7,PRODUCT,False,0.12387355417013168,0.7968879189628825
linear,uniform,0.5,96,208,x_6*x_12*,PRODUCT,True,0.12385997921228409,0.7969101774502318
linear,uniform,0.5,97,388,x_14*x_28,PRODUCT,False,0.12384716421365738,0.7969311898532181
linear,uniform,0.5,98,198,x_5*x_27,PRODUCT,False,0.12383478134870529,0.7969514936984292
linear,uniform,0.5,99,102,x_2*x_12,PRODUCT,False,0.12382257729768753,0.7969715043473196
linear,uniform,0.5,100,329,x_11*x_23,PRODUCT,False,0.12381058931350708,0.7969911607173223
linear,uniform,0.5,101,297,x_10*x_11,PRODUCT,False,0.12379810214042664,0.7970116355937206
linear,uniform,0.5,102,266,x_8*x_23,PRODUCT,False,0.12378593534231186,0.7970315851600441
linear,uniform,0.5,103,337,x_11*x_31,PRODUCT,False,0.12377449125051498,0.7970503497245713
linear,uniform,0.5,104,452,x_19*x_22,PRODUCT,False,0.12376321107149124,0.7970688455258046
linear,uniform,0.5,105,71,x_1*x_10*,PRODUCT,True,0.1237519383430481,0.7970873291105245
linear,uniform,0.5,106,35,x_0*x_4*,PRODUCT,True,0.12374058365821838,0.7971059470768913
linear,uniform,0.5,107,138,x_3*x_20,PRODUCT,False,0.12372919917106628,0.7971246139093117
linear,uniform,0.5,108,130,x_3*x_12,PRODUCT,False,0.12371552735567093,0.7971470312113348
linear,uniform,0.5,109,103,x_2*x_13*,PRODUCT,True,0.12370460480451584,0.7971649406199265
linear,uniform,0.5,110,105,x_2*x_15,PRODUCT,False,0.1236908957362175,0.7971874190045164
linear,uniform,0.5,111,267,x_8*x_24*,PRODUCT,True,0.12367983907461166,0.7972055483103487
linear,uniform,0.5,112,112,x_2*x_22*,PRODUCT,True,0.12366915494203568,0.7972230667905128
linear,uniform,0.5,113,113,x_2*x_23,PRODUCT,False,0.1236582025885582,0.797241025065158
linear,uniform,0.5,114,232,x_7*x_12,PRODUCT,False,0.12364749610424042,0.7972585801948622
linear,uniform,0.5,115,415,x_16*x_24,PRODUCT,False,0.12363716214895248,0.7972755244988982
linear,uniform,0.5,116,47,x_0*x_16,PRODUCT,False,0.12362507730722427,0.7972953396835747
linear,uniform,0.5,117,38,x_0*x_7,PRODUCT,False,0.12361476570367813,0.7973122473380706
linear,uniform,0.5,118,128,x_3*x_10*,PRODUCT,True,0.12360472232103348,0.7973287151980853
linear,uniform,0.5,119,306,x_10*x_20*,PRODUCT,True,0.12359440326690674,0.7973456350690946
linear,uniform,0.5,120,274,x_8*x_31,PRODUCT,False,0.12358441203832626,0.7973620174135159
linear,lognormal,0.5,1,413,x_16*x_22,PRODUCT,False,0.40652722120285034,0.33187762274274407
linear,lognormal,0.5,2,130,x_3*x_12,PRODUCT,False,0.3460231423377991,0.4313153157106833
linear,lognormal,0.5,3,390,x_14*x_30,PRODUCT,False,0.3145064115524292,0.4831126665335724
linear,lognormal,0.5,4,289,x_9*x_24,PRODUCT,False,0.2948443591594696,0.5154270024534933
linear,lognormal,0.5,5,394,x_15*x_18*,PRODUCT,True,0.2811599671840668,0.5379171286272683
linear,lognormal,0.5,6,264,x_8*x_21*,PRODUCT,True,0.27128615975379944,0.5541446070071203
linear,lognormal,0.5,7,453,x_19*x_23,PRODUCT,False,0.26035812497138977,0.572104694786655
linear,lognormal,0.5,8,90,x_1*x_29,PRODUCT,False,0.2503916025161743,0.5884845491444121
linear,lognormal,0.5,9,313,x_10*x_27,PRODUCT,False,0.2387540191411972,0.6076107711155098
linear,lognormal,0.5,10,199,x_5*x_28*,PRODUCT,True,0.2287304699420929,0.6240843482099178
linear,lognormal,0.5,11,51,x_0*x_20*,PRODUCT,True,0.21663226187229156,0.6439676010760653
linear,lognormal,0.5,12,116,x_2*x_26,PRODUCT,False,0.2059100717306137,0.6615893857764005
linear,lognormal,0.5,13,360,x_13*x_17,PRODUCT,False,0.19390694797039032,0.6813163687751401
linear,lognormal,0.5,14,156,x_4*x_11,PRODUCT,False,0.18240585923194885,0.7002182635270783
linear,lognormal,0.5,15,245,x_7*x_25,PRODUCT,False,0.1724095195531845,0.716647122116881
linear,lognormal,0.5,16,31,x_31,LINEAR,False,0.16120636463165283,0.7350593663863001
linear,lognormal,0.5,17,6,x_6,LINEAR,False,0.15565453469753265,0.7441837290863847
linear,lognormal,0.5,18,10,x_10,LINEAR,False,0.15226265788078308,0.7497582359926264
linear,lognormal,0.5,19,27,x_27,LINEAR,False,0.1467326581478119,0.7588467210315682
linear,lognormal,0.5,20,19,x_19,LINEAR,False,0.1446990817785263,0.7621888782287202
linear,lognormal,0.5,21,23,x_23,LINEAR,False,0.14064237475395203,0.7688560252233917
linear,lognormal,0.5,22,44,x_0*x_13,PRODUCT,False,0.13917845487594604,0.7712619591387481
linear,lognormal,0.5,23,425,x_17*x_20,PRODUCT,False,0.13651494681835175,0.7756394011462435
linear,lognormal,0.5,24,436,x_17*x_31,PRODUCT,False,0.13546442985534668,0.7773659125680256
linear,lognormal,0.5,25,13,x_13,LINEAR,False,0.13402745127677917,0.7797275687964561
linear,lognormal,0.5,26,0,x_0,LINEAR,False,0.13301503658294678,0.7813914596178679
linear,lognormal,0.5,27,468,x_20*x_27*,PRODUCT,True,0.13179755210876465,0.7833923800451829
linear,lognormal,0.5,28,339,x_12*x_14*,PRODUCT,True,0.1309756189584732,0.784743216844486
linear,lognormal,0.5,29,148,x_3*x_30,PRODUCT,False,0.12920410931110382,0.7876546706788259
linear,lognormal,0.5,30,17,x_17,LINEAR,False,0.1284041702747345,0.7889693604284043
linear,lognormal,0.5,31,309,x_10*x_23,PRODUCT,False,0.12755824625492096,0.790359625920158
linear,lognormal,0.5,32,461,x_19*x_31,PRODUCT,False,0.1267627328634262,0.7916670421780233
linear,lognormal,0.5,33,244,x_7*x_24,PRODUCT,False,0.12606489658355713,0.7928139273309116
linear,lognormal,0.5,34,290,x_9*x_25*,PRODUCT,True,0.12440956383943558,0.7955344458853196
linear,lognormal,0.5,35,20,x_20,LINEAR,False,0.12366148084402084,0.7967639108835142
linear,lognormal,0.5,36,200,x_5*x_29,PRODUCT,False,0.12306514382362366,0.7977439832794916
linear,lognormal,0.5,37,89,x_1*x_28,PRODUCT,False,0.12134215235710144,0.8005756980935713
linear,lognormal,0.5,38,392,x_15*x_16,PRODUCT,False,0.12073167413473129,0.8015790113772104
linear,lognormal,0.5,39,440,x_18*x_22,PRODUCT,False,0.1191219687461853,0.8042245419463492
linear,lognormal,0.5,40,4,x_4,LINEAR,False,0.11859667301177979,0.8050878588819179
linear,lognormal,0.5,41,11,x_11,LINEAR,False,0.11577509343624115,0.8097250894419071
linear,lognormal,0.5,42,98,x_2*x_8,PRODUCT,False,0.11527593433856964,0.8105454511435888
linear,lognormal,0.5,43,477,x_21*x_26,PRODUCT,False,0.11373373121023178,0.8130800425967022
linear,lognormal,0.5,44,134,x_3*x_16,PRODUCT,False,0.11336761713027954,0.8136817464843811
linear,lognormal,0.5,45,12,x_12,LINEAR,False,0.11265450716018677,0.8148537337551338
linear,lognormal,0.5,46,14,x_14,LINEAR,False,0.11173142492771149,0.8163708077993774
linear,lognormal,0.5,47,30,x_30,LINEAR,False,0.11080478131771088,0.8178937349228108
linear,lognormal,0.5,48,3,x_3,LINEAR,False,0.10966569930315018,0.8197658018934001
linear,lognormal,0.5,49,22,x_22,LINEAR,False,0.10904399305582047,0.8207875682949035
linear,lognormal,0.5,50,18,x_18,LINEAR,False,0.10829130560159683,0.8220246006632641
linear,lognormal,0.5,51,15,x_15,LINEAR,False,0.1073916107416153,0.8235032378548361
linear,lognormal,0.5,52,16,x_16,LINEAR,False,0.10649485886096954,0.8249770382968685
linear,lognormal,0.5,53,25,x_25,LINEAR,False,0.10610918700695038,0.8256108851403495
linear,lognormal,0.5,54,9,x_9,LINEAR,False,0.10487601161003113,0.8276375934019193
linear,lognormal,0.5,55,24,x_24,LINEAR,False,0.10412495583295822,0.8288719441293959
linear,lognormal,0.5,56,7,x_7,LINEAR,False,0.10287465900182724,0.830926791252845
linear,lognormal,0.5,57,338,x_12*x_13,PRODUCT,False,7.37201207812177e-06,0.9999878841908293
linear,lognormal,0.5,58,254,x_8*x_11,PRODUCT,False,2.497744844731642e-06,0.9999958949877489
linear,lognormal,0.5,59,62,x_0*x_31,PRODUCT,False,6.44431020191405e-06,0.9999894088571999
linear,lognormal,0.5,60,152,x_4*x_7,PRODUCT,False,1.5247845112753566e-05,0.9999749403582504
linear,lognormal,0.5,61,348,x_12*x_23,PRODUCT,False,4.699963938037399e-06,0.9999922756683549
linear,lognormal,0.5,62,367,x_13*x_24,PRODUCT,False,2.499585434634355e-06,0.9999958919627625
linear,lognormal,0.5,63,396,x_15*x_20,PRODUCT,False,2.4975759060907876e-06,0.9999958952653974
linear,lognormal,0.5,64,501,x_24*x_26,PRODUCT,False,3.8353628042386845e-06,0.9999936966294487
linear,lognormal,0.5,65,256,x_8*x_13,PRODUCT,False,7.604056463605957e-06,0.9999875028287989
linear,lognormal,0.5,66,277,x_9*x_12,PRODUCT,False,2.8680233299382962e-06,0.9999952864397136
linear,lognormal,0.5,67,212,x_6*x_16*,PRODUCT,True,2.743028062468511e-06,0.9999954918678642
linear,lognormal,0.5,68,207,x_6*x_11*,PRODUCT,True,1.4916271538822912e-05,0.9999754852952507
linear,lognormal,0.5,69,55,x_0*x_24,PRODUCT,False,7.657822607143316e-06,0.999987414464818
linear,lognormal,0.5,70,421,x_16*x_30,PRODUCT,False,1.4808947526034899e-05,0.9999756616809165
linear,lognormal,0.5,71,29,x_29,LINEAR,False,6.516676421597367e-06,0.9999892899242276
linear,lognormal,0.5,72,287,x_9*x_22,PRODUCT,False,2.498311232557171e-06,0.9999958940568976
linear,lognormal,0.5,73,182,x_5*x_11,PRODUCT,False,2.4978091914817924e-06,0.9999958948819958
linear,lognormal,0.5,74,167,x_4*x_22*,PRODUCT,True,6.9589905251632445e-06,0.9999885629865591
linear,lognormal,0.5,75,401,x_15*x_25,PRODUCT,False,2.498948333595763e-06,0.99999589300983
linear,lognormal,0.5,76,131,x_3*x_13*,PRODUCT,True,2.9069994980090996e-06,0.9999952223828713
linear,lognormal,0.5,77,93,x_2*x_3,PRODUCT,False,2.505960992493783e-06,0.9999958814846134
linear,lognormal,0.5,78,247,x_7*x_27*,PRODUCT,True,3.348510745126987e-06,0.9999944967646873
linear,lognormal,0.5,79,316,x_10*x_30,PRODUCT,False,2.624164153530728e-06,0.9999956872192042
linear,lognormal,0.5,80,117,x_2*x_27,PRODUCT,False,2.4992646103783045e-06,0.9999958924900332
linear,lognormal,0.5,81,322,x_11*x_16*,PRODUCT,True,2.4974656298581976e-06,0.999995895446635
linear,lognormal,0.5,82,443,x_18*x_25,PRODUCT,False,2.4996663796628127e-06,0.9999958918297304
linear,lognormal,0.5,83,118,x_2*x_28*,PRODUCT,True,2.497365812814678e-06,0.9999958956106831
linear,lognormal,0.5,84,481,x_21*x_30,PRODUCT,False,2.576408860477386e-06,0.9999957657044279
linear,lognormal,0.5,85,59,x_0*x_28,PRODUCT,False,2.6078816972585628e-06,0.9999957139792164
linear,lognormal,0.5,86,120,x_2*x_30,PRODUCT,False,2.4975031465146458e-06,0.9999958953849769
linear,lognormal,0.5,87,243,x_7*x_23,PRODUCT,False,2.50745210905734e-06,0.999995879033982
linear,lognormal,0.5,88,527,x_30*x_31,PRODUCT,False,2.49747199632111e-06,0.9999958954361718
linear,lognormal,0.5,89,85,x_1*x_24,PRODUCT,False,2.497719833627343e-06,0.9999958950288543
linear,lognormal,0.5,90,374,x_13*x_31,PRODUCT,False,2.497632067388622e-06,0.9999958951730971
linear,lognormal,0.5,91,495,x_23*x_27*,PRODUCT,True,3.2825319067342207e-06,0.9999946052000787
linear,lognormal,0.5,92,249,x_7*x_29,PRODUCT,False,5.489843260875205e-06,0.9999909775116181
linear,lognormal,0.5,93,307,x_10*x_21,PRODUCT,False,2.49769254878629e-06,0.9999958950736966
linear,lognormal,0.5,94,418,x_16*x_27,PRODUCT,False,2.508445959392702e-06,0.9999958774006015
linear,lognormal,0.5,95,257,x_8*x_14*,PRODUCT,True,2.509863861632766e-06,0.999995875070297
linear,lognormal,0.5,96,354,x_12*x_29,PRODUCT,False,2.497369905540836e-06,0.9999958956039567
linear,lognormal,0.5,97,364,x_13*x_21,PRODUCT,False,2.4989692519739037e-06,0.999995892975451
linear,lognormal,0.5,98,127,x_3*x_9,PRODUCT,False,2.5603649191907607e-06,0.9999957920724438
linear,lognormal,0.5,99,67,x_1*x_6,PRODUCT,False,2.4979467525554355e-06,0.9999958946559159
linear,lognormal,0.5,100,45,x_0*x_14,PRODUCT,False,2.4986325115605723e-06,0.9999958935288796
linear,lognormal,0.5,101,103,x_2*x_13*,PRODUCT,True,2.4996020329126623e-06,0.9999958919354834
linear,lognormal,0.5,102,159,x_4*x_14,PRODUCT,False,2.4974906409624964e-06,0.9999958954055296
linear,lognormal,0.5,103,87,x_1*x_26,PRODUCT,False,2.498217781976564e-06,0.9999958942104825
linear,lognormal,0.5,104,521,x_27*x_31,PRODUCT,False,2.5490980988251977e-06,0.9999958105893214
linear,lognormal,0.5,105,204,x_6*x_8,PRODUCT,False,2.4974633561214432e-06,0.9999958954503719
linear,lognormal,0.5,106,113,x_2*x_23,PRODUCT,False,2.4975031465146458e-06,0.9999958953849769
linear,lognormal,0.5,107,286,x_9*x_21*,PRODUCT,True,2.4974156076496e-06,0.9999958955288459
linear,lognormal,0.5,108,515,x_26*x_29*,PRODUCT,True,2.4991481950564776e-06,0.9999958926813602
linear,lognormal,0.5,109,301,x_10*x_15,PRODUCT,False,2.4976302483992185e-06,0.9999958951760866
linear,lognormal,0.5,110,140,x_3*x_22,PRODUCT,False,2.4979676709335763e-06,0.9999958946215368
linear,lognormal,0.5,111,72,x_1*x_11,PRODUCT,False,2.497890591257601e-06,0.9999958947482163
linear,lognormal,0.5,112,512,x_25*x_31,PRODUCT,False,2.4979319732665317e-06,0.9999958946802056
linear,lognormal,0.5,113,325,x_11*x_19,PRODUCT,False,2.4976113763841568e-06,0.9999958952071024
linear,lognormal,0.5,114,427,x_17*x_22,PRODUCT,False,2.502650659153005e-06,0.9999958869251045
linear,lognormal,0.5,115,227,x_6*x_31,PRODUCT,False,2.4982862214528723e-06,0.999995894098003
linear,lognormal,0.5,116,235,x_7*x_15*,PRODUCT,True,2.4974926873255754e-06,0.9999958954021664
linear,lognormal,0.5,117,64,x_1*x_3,PRODUCT,False,2.49752588388219e-06,0.9999958953476084
linear,lognormal,0.5,118,70,x_1*x_9,PRODUCT,False,2.982511432492174e-06,0.9999950982799564
linear,lognormal,0.5,119,8,x_8,LINEAR,False,2.4987464257719694e-06,0.9999958933416631
linear,lognormal,0.5,120,186,x_5*x_15,PRODUCT,False,2.497409468560363e-06,0.9999958955389354
linear,half_normal,0.5,1,160,x_4*x_15,PRODUCT,False,0.5588016510009766,0.08550978846368068
linear,half_normal,0.5,2,207,x_6*x_11*,PRODUCT,True,0.5266933441162109,0.13805568252559902
linear,half_normal,0.5,3,479,x_21*x_28,PRODUCT,False,0.5022478699684143,0.1780611957242082
linear,half_normal,0.5,4,197,x_5*x_26,PRODUCT,False,0.48175808787345886,0.21159313881847822
linear,half_normal,0.5,5,232,x_7*x_12,PRODUCT,False,0.46374717354774475,0.24106836463819586
linear,half_normal,0.5,6,485,x_22*x_25,PRODUCT,False,0.44788041710853577,0.26703463268070404
linear,half_normal,0.5,7,505,x_24*x_30,PRODUCT,False,0.43321850895881653,0.29102914211235104
linear,half_normal,0.5,8,472,x_20*x_31,PRODUCT,False,0.4173612892627716,0.31697980308165563
linear,half_normal,0.5,9,376,x_14*x_16,PRODUCT,False,0.4015440046787262,0.3428651094319201
linear,half_normal,0.5,10,309,x_10*x_23,PRODUCT,False,0.38494303822517395,0.3700329270226913
linear,half_normal,0.5,11,93,x_2*x_3,PRODUCT,False,0.367203027009964,0.39906481441921887
linear,half_normal,0.5,12,362,x_13*x_19,PRODUCT,False,0.3501107394695282,0.42703668891259866
linear,half_normal,0.5,13,283,x_9*x_18,PRODUCT,False,0.3305013179779053,0.4591279040617603
linear,half_normal,0.5,14,48,x_0*x_17,PRODUCT,False,0.31105878949165344,0.4909459954298588
linear,half_normal,0.5,15,69,x_1*x_8,PRODUCT,False,0.28909793496131897,0.5268853783378896
linear,half_normal,0.5,16,29,x_29,LINEAR,False,0.2752566635608673,0.5495368991203659
linear,half_normal,0.5,17,27,x_27,LINEAR,False,0.26096442341804504,0.5729264393769579
linear,half_normal,0.5,18,245,x_7*x_25,PRODUCT,False,0.2587781548500061,0.576504312136782
linear,half_normal,0.5,19,347,x_12*x_22,PRODUCT,False,0.2535625398159027,0.5850397716997332
linear,half_normal,0.5,20,388,x_14*x_28,PRODUCT,False,0.2514440417289734,0.5885067366956042
linear,half_normal,0.5,21,412,x_16*x_21,PRODUCT,False,0.24706022441387177,0.595680942456526
linear,half_normal,0.5,22,96,x_2*x_6,PRODUCT,False,0.24491147696971893,0.5991974111377146
linear,half_normal,0.5,23,129,x_3*x_11,PRODUCT,False,0.23968514800071716,0.607750404271968
linear,half_normal,0.5,24,280,x_9*x_15,PRODUCT,False,0.23755916953086853,0.6112296110658831
linear,half_normal,0.5,25,163,x_4*x_18,PRODUCT,False,0.23263198137283325,0.6192930542086327
linear,half_normal,0.5,26,87,x_1*x_26,PRODUCT,False,0.2305375188589096,0.6227206845028201
linear,half_normal,0.5,27,179,x_5*x_8*,PRODUCT,True,0.2255874127149582,0.6308216333933621
linear,half_normal,0.5,28,62,x_0*x_31,PRODUCT,False,0.22347776591777802,0.634274113074416
linear,half_normal,0.5,29,425,x_17*x_20,PRODUCT,False,0.21829679608345032,0.6427528750667446
linear,half_normal,0.5,30,305,x_10*x_19*,PRODUCT,True,0.2164023369550705,0.6458531957725901
linear,half_normal,0.5,31,366,x_13*x_23,PRODUCT,False,0.2111838161945343,0.654393410615658
linear,half_normal,0.5,32,273,x_8*x_30*,PRODUCT,True,0.20947736501693726,0.6571860525049255
linear,half_normal,0.5,33,195,x_5*x_24,PRODUCT,False,0.2060958594083786,0.6627199548721479
linear,half_normal,0.5,34,516,x_26*x_30,PRODUCT,False,0.20471619069576263,0.6649778106436728
linear,half_normal,0.5,35,85,x_1*x_24,PRODUCT,False,0.20283518731594086,0.6680561107446701
linear,half_normal,0.5,36,170,x_4*x_25,PRODUCT,False,0.201617032289505,0.6700496460998607
linear,half_normal,0.5,37,235,x_7*x_15*,PRODUCT,True,0.1995229572057724,0.6734766423566992
linear,half_normal,0.5,38,440,x_18*x_22,PRODUCT,False,0.19809500873088837,0.6758135089363175
linear,half_normal,0.5,39,277,x_9*x_12,PRODUCT,False,0.1959938257932663,0.6792521373399031
linear,half_normal,0.5,40,419,x_16*x_28,PRODUCT,False,0.19499799609184265,0.6808818328010346
linear,half_normal,0.5,41,381,x_14*x_21,PRODUCT,False,0.19216352701187134,0.6855204988176666
linear,half_normal,0.5,42,499,x_23*x_31*,PRODUCT,True,0.19115671515464783,0.6871681667990341
linear,half_normal,0.5,43,41,x_0*x_10,PRODUCT,False,0.18926960229873657,0.6902564651813025
linear,half_normal,0.5,44,20,x_20,LINEAR,False,0.18797527253627777,0.692374662033707
linear,half_normal,0.5,45,17,x_17,LINEAR,False,0.18469874560832977,0.6977367646654302
linear,half_normal,0.5,46,0,x_0,LINEAR,False,0.18326789140701294,0.7000783865251652
linear,half_normal,0.5,47,31,x_31,LINEAR,False,0.18068112432956696,0.7043116832013853
linear,half_normal,0.5,48,13,x_13,LINEAR,False,0.17928843200206757,0.7065908523822539
linear,half_normal,0.5,49,19,x_19,LINEAR,False,0.17584475874900818,0.7122264933579223
linear,half_normal,0.5,50,10,x_10,LINEAR,False,0.17409496009349823,0.7150900742721105
linear,half_normal,0.5,51,23,x_23,LINEAR,False,0.17132185399532318,0.7196283185270981
linear,half_normal,0.5,52,67,x_1*x_6,PRODUCT,False,0.17021147906780243,0.721445469569036
linear,half_normal,0.5,53,101,x_2*x_11,PRODUCT,False,0.1683756560087204,0.7244498311607313
